ID;default payment next month;PAY_AMT6;PAY_AMT5;PAY_AMT4;PAY_AMT3;PAY_AMT2;PAY_AMT1;BILL_AMT6;BILL_AMT5;BILL_AMT4;BILL_AMT3;BILL_AMT2;BILL_AMT1;PAY_6;PAY_5;PAY_4;PAY_3;PAY_2;PAY_0;AGE;MARRIAGE;EDUCATION;SEX;LIMIT_BAL
8918;1;0;2250;1000;1000;2005;2000;29725;28302;27744;28771;27536;26264;0;0;0;0;0;0;27;2;2;2;30000
8919;0;2700;3000;3300;2800;4005;5020;67036;74108;72487;76726;112269;111053;0;0;0;0;0;0;30;2;3;1;200000
8920;1;500;408;500;810;1000;0;9306;9048;8687;8017;7293;7557;0;0;0;2;3;2;23;2;1;1;50000
8921;0;819;816;680;666;1286;1372;18559;19315;19418;21266;23300;25742;0;0;0;0;0;0;38;1;2;1;50000
8922;0;4722;7128;5061;3348;5966;5341;7128;5051;3348;5966;5341;3353;-1;-1;-1;-1;-1;-1;33;1;2;1;200000
8923;0;1929;2091;2000;1912;3452;3492;55112;54859;54645;55135;54125;53035;0;0;0;0;0;0;38;2;1;2;360000
8924;0;3267;103197;1681;10000;10000;10000;92182;74551;29045;20039;10892;1156;0;0;0;0;0;-1;43;2;1;1;230000
8925;0;600;882;2000;1820;2668;2791;25334;31640;36869;44222;53329;68262;0;0;0;0;0;0;34;1;2;2;200000
8926;1;512;0;1000;2800;1270;1266;18967;19462;18905;16375;15371;14341;2;2;0;0;0;0;51;1;3;1;20000
8927;0;5600;14500;7000;8000;7010;10000;193978;187687;196986;195011;197132;193781;0;0;0;0;0;0;41;1;2;1;200000
8928;0;0;2001;1714;4171;2118;6855;2001;1714;4171;2118;6801;1784;-2;-2;-2;-2;-2;-2;27;2;1;2;30000
8929;0;889;4000;5000;20000;4000;2000;3895;-105;28405;8605;6722;6656;-1;0;0;0;0;0;31;1;1;2;360000
8930;1;764;0;0;895;600;2600;8372;8658;9089;8480;8162;5833;2;3;2;2;2;2;29;2;2;1;10000
8931;0;14000;7000;6300;6300;6307;6013;173760;169691;171274;169278;168338;181076;0;0;0;0;0;0;34;1;2;2;180000
8932;0;200;0;0;0;0;1521;0;0;0;0;1521;0;-2;-2;-2;-2;-2;-2;31;2;2;1;270000
8933;1;6000;6000;6000;6900;0;6700;174532;170739;166813;163332;187333;187558;0;0;0;2;2;1;42;2;2;2;240000
8934;0;1273;1239;1233;1192;1541;1527;34525;34047;33350;32897;32081;31248;0;0;0;0;0;0;43;2;2;2;280000
8935;0;0;0;0;0;0;0;0;0;0;0;0;901;-2;-2;-2;-2;-1;-1;34;1;2;1;330000
8936;0;0;0;11679;2267;5892;2837;0;11679;2267;5892;2837;13929;-2;-2;-2;-2;-2;-2;46;2;3;2;200000
8937;0;4536;4016;6218;3120;1028;4400;51391;49192;44728;42636;42298;38546;2;0;0;0;0;2;36;2;3;1;100000
8938;1;2000;1500;1500;1233;2000;2000;31871;31041;30183;29742;28523;27267;0;0;0;0;0;2;30;2;1;2;170000
8939;0;1000;1000;3000;10000;1164;1082;18804;18106;15378;5542;4460;3675;0;0;0;0;0;0;29;2;1;2;210000
8940;0;3000;40000;4500;2000;2000;2000;76185;37782;34419;33680;32949;32186;0;0;0;0;0;0;26;2;2;1;100000
8941;0;10000;10000;15000;15000;15019;17014;147690;151996;150852;159513;166668;188072;0;0;0;0;0;0;67;1;3;2;200000
8942;0;1300;2500;2000;2029;4000;5000;44800;46224;49681;84297;92396;101832;0;0;0;0;0;0;30;2;2;1;230000
8943;0;5034;740;753;686;4022;4208;26111;29174;29802;89964;96216;101106;0;0;0;0;0;0;35;2;3;2;90000
8944;0;3000;5000;3000;3000;3000;4285;65706;62135;66338;68703;106445;105509;0;0;0;0;0;0;28;1;2;2;170000
8945;1;3500;3600;3500;4000;3709;13;95516;93480;97037;96845;98994;101494;0;0;0;0;2;2;42;1;2;2;100000
8946;0;0;0;199;400;1000;2000;0;199;3486;19701;19598;17895;-1;-1;0;0;0;0;24;2;3;1;20000
8947;0;339;328;326;316;1143;1133;9187;9008;8824;8651;7641;6618;0;0;0;0;0;0;53;1;3;1;50000
8948;1;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;-2;40;2;3;2;180000
8949;1;1283;1000;1200;1393;1447;1463;28819;29149;28393;28227;27243;29701;0;0;0;0;0;0;28;1;2;2;60000
8950;0;0;226;2000;3000;5000;5000;226;6782;13444;11244;13290;8755;-1;0;0;0;0;0;39;1;2;2;80000
8951;0;112406;40218;32244;15044;12110;13113;43538;52550;29180;29178;31250;51672;-2;-2;-2;-2;-2;-2;30;1;1;1;350000
8952;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;1;28;1;3;1;20000
8953;0;5325;10043;11800;10770;1000;8977;10043;11800;10770;3300;8977;2215;-1;-1;-1;0;-1;-1;30;1;3;2;160000
8954;1;0;7127;0;4000;0;0;58508;52639;53979;51169;52996;54803;2;2;2;2;3;1;29;2;3;1;150000
8955;0;13669;0;20000;19;40010;19418;8790;32901;19483;39008;19386;80015;0;0;0;-1;-1;0;44;1;3;1;150000
8956;0;689;709;692;667;20103;2362;19450;19058;18666;49577;45836;45206;0;0;0;0;0;0;46;2;2;1;50000
8957;0;7622;5914;14;11523;6802;4969;5897;4883;11507;6783;4934;6197;-1;0;-1;-1;-1;-1;45;1;1;1;500000
8958;0;1138;1498;2718;9272;9731;2217;1498;2718;9272;9731;2217;5269;-1;-1;-1;-1;-1;-1;37;1;2;2;480000
8959;1;4000;4234;112000;2000;5000;20000;110234;156094;59324;73950;85634;83059;0;0;0;0;0;0;44;2;1;1;340000
8960;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;1;47;1;1;2;180000
8961;0;321;317;312;302;1138;1347;8783;8609;8433;16670;22379;25649;0;0;0;0;0;0;45;3;3;2;50000
8962;0;4000;8000;5000;4000;5000;5200;113504;113208;114966;115304;114746;114287;0;0;0;0;0;0;31;2;1;2;360000
8963;0;20000;20000;20000;20014;20023;20000;190436;183208;207984;197689;231747;232501;0;0;0;0;0;0;31;1;3;1;350000
8964;0;11080;10000;10300;12786;10970;10000;10000;10300;12786;10970;10000;10000;-1;-1;-1;-1;-1;-1;30;2;2;1;180000
8965;0;2000;1000;1000;2022;2000;2115;16349;15601;17035;16235;31383;45341;0;0;0;0;0;0;34;1;1;1;50000
8966;1;0;1000;0;4100;3000;10000;13564;22276;22630;18715;16381;6895;2;2;0;0;0;-1;31;1;2;2;70000
8967;1;1348;1302;1296;1250;0;1600;36428;35719;34985;34305;35170;34415;0;0;0;2;2;2;23;2;3;2;40000
8968;0;3000;8000;4000;3000;3168;73700;72706;68235;67842;69256;71665;1257;0;0;0;0;-1;-1;37;1;1;2;270000
8969;0;3000;2000;500;1500;1049;1172;9044;7127;8171;6720;5843;4753;0;0;0;0;0;0;23;2;2;2;70000
8970;0;8314;40370;11985;5787;9059;3683;40170;11927;5747;8971;14656;5819;-2;-2;-2;-2;-2;-2;41;2;1;1;280000
8971;0;9606;6410;6015;12831;7691;6540;153907;174184;181592;174268;184008;194654;0;0;0;0;0;0;42;1;2;2;260000
8972;1;354;342;492;329;2000;1444;9574;9539;9195;10015;8310;6988;0;0;0;2;0;0;23;2;1;2;20000
8973;1;0;58;900;889;1389;3362;2900;12012;39389;58715;71083;78128;0;0;0;0;0;0;26;2;1;2;80000
8974;0;0;0;0;1000;0;1000;0;0;20000;19200;20757;20386;-2;0;0;2;3;1;27;1;3;1;20000
8975;1;6000;21500;5100;4735;4800;4700;162091;142793;139674;136948;134113;131279;0;0;0;0;0;2;37;2;1;1;290000
8976;0;3100;5000;120961;316;3316;1600;123355;120961;316;13669;11211;10083;0;-1;-1;0;0;0;33;2;2;2;180000
8977;0;0;4969;2916;4508;0;6854;4969;2916;4508;3774;6854;1041;-1;-1;-1;2;-1;-1;43;1;1;2;250000
8978;0;90000;35000;30000;5000;20000;60000;45782;64387;45100;74555;136888;149545;0;0;0;0;0;0;30;2;1;1;230000
8979;0;5000;5000;482;150;1921;169;5482;482;150;1913;169;8435;0;-1;-1;-1;-1;0;41;2;2;2;240000
8980;0;20000;2897;35000;25000;40000;4500;76224;112672;85218;100209;101823;139569;0;0;0;0;0;0;34;1;2;2;190000
8981;0;9526;12461;18774;0;42497;3318;12399;18681;-93;38526;3300;170;-1;-1;-1;-1;-1;-1;29;2;1;1;200000
8982;0;0;0;0;700;1209;2000;0;0;15762;28829;29266;28118;-2;0;0;0;0;0;43;2;2;1;30000
8983;0;2000;3000;42500;5005;5000;5006;49206;108072;73437;78064;82849;102646;0;0;0;0;0;0;42;2;3;2;180000
8984;1;2108;0;0;0;1409;320;-342;-16;418;1403;320;1888;-2;0;0;-1;-1;-1;33;2;1;2;210000
8985;1;0;0;1957;656;0;996;1536;1957;656;888;996;5088;3;-1;-1;2;-1;-1;34;1;2;2;30000
8986;0;1516;1647;1576;1390;1918;2021;40319;39863;39672;40356;41539;43221;0;0;0;0;0;0;44;2;2;2;60000
8987;0;74179;2000;1000;28000;12791;1130;1017;9238;40341;12791;1130;295;-1;0;0;-1;-1;-1;29;1;1;1;200000
8988;1;0;10349;5122;0;4926;12644;143319;135837;133431;137525;136722;128102;0;0;2;2;0;0;35;2;1;2;150000
8989;1;10000;5000;0;7600;0;9804;7630;13742;14890;8256;9637;767;0;2;2;2;-1;-1;41;1;1;2;130000
8990;0;3000;3000;36500;1019;7600;7000;32581;34600;3561;157358;153941;149092;0;-1;0;0;0;0;34;1;2;2;210000
8991;0;2000;6700;3900;6500;10000;3000;62168;62463;63517;61998;63803;65863;0;0;0;0;0;-1;37;1;2;2;140000
8992;1;1390;3745;5215;2065;1000;6;3745;5215;2065;33890;34931;38986;-1;-1;-1;0;2;1;39;1;2;2;80000
8993;0;4788;3288;4084;2788;12104;6746;3288;4084;2788;12104;6746;12181;-1;-1;-1;-1;-1;-1;36;1;1;2;240000
8994;0;1000;800;700;700;2139;2203;17691;17177;16748;49878;49262;48138;0;0;0;0;0;0;44;2;3;1;50000
8995;0;4407;4008;1200;8212;10;6012;48595;45473;49351;45393;50813;45948;0;2;2;2;0;0;30;2;1;1;50000
8996;0;870;435;435;435;435;435;435;435;435;435;435;435;-1;-1;-1;-1;-1;-1;49;1;2;1;160000
8997;0;2234;381;3883;24898;5734;1306;381;150;24898;5734;1304;597;-1;-1;-1;-1;-1;-1;31;2;1;2;260000
8998;0;0;0;0;0;0;0;80518;88878;97622;121216;124971;126786;3;4;5;6;7;8;31;2;2;1;80000
8999;1;0;930;0;0;0;0;930;390;1863;3336;5045;5291;-1;0;0;2;3;-1;46;1;2;2;100000
9000;0;326;1562;1672;1600;0;149;1596;1672;1596;146;146;-3;0;-1;-1;2;-1;1;35;1;2;2;280000
9001;0;0;0;0;0;1000;2166;0;0;0;7000;48418;47911;-2;-2;0;0;0;0;36;2;3;1;50000
9002;0;553;11680;9829;4068;2220;933;21270;9829;4068;2218;933;1629;0;-1;-1;-1;-1;-1;31;2;1;2;260000
9003;1;1500;1500;1500;1500;1500;1800;23764;22646;21655;20803;19936;18441;0;0;0;2;0;0;36;1;2;1;30000
9004;0;932;1138;1041;1000;1800;0;29348;29306;29833;29709;28517;30347;0;0;0;0;2;1;25;1;2;2;30000
9005;0;0;0;0;0;700;13;0;0;0;700;2000;2183;-2;-2;-1;-1;2;2;33;2;2;1;130000
9006;0;516;498;13925;0;1382;2000;13927;13656;-118;1382;2000;1500;0;-1;-1;-1;-1;0;48;2;3;2;50000
9007;1;5500;5700;5500;5600;5300;6600;150746;148754;146838;146189;145889;144194;2;2;2;2;2;2;35;1;2;1;150000
9008;0;0;0;5957;200;0;0;0;5957;0;-200;-200;-200;-1;-1;-2;-2;-2;-2;58;1;1;2;200000
9009;0;11467;3421;46518;2519;1023;1163;3402;11461;2512;4593;16297;19924;-2;-1;-1;-2;-2;1;32;1;2;1;560000
9010;0;0;0;0;1000;0;0;0;20000;20000;19400;20172;20780;0;0;0;2;3;-1;26;2;3;1;20000
9011;0;571;571;7711;571;316;316;571;7711;571;316;316;316;-1;-1;-1;-1;-1;-1;41;1;1;1;270000
9012;1;10000;10000;10500;10000;12000;11500;260419;275230;269017;305697;305627;304040;0;0;0;0;0;2;48;2;1;2;300000
9013;0;3300;0;3000;3200;0;0;82730;84242;82710;81445;83376;85264;2;2;2;3;4;1;29;1;2;2;100000
9014;0;650;906;752;660;1274;1330;20009;19473;19831;19445;20120;19107;0;0;0;0;0;0;43;2;3;1;20000
9015;0;400;831;2000;2000;2000;1700;20039;19533;17989;18578;19193;18516;0;0;0;0;0;0;69;1;3;1;20000
9016;0;1500;1500;3000;3000;2238;5000;29618;29993;49242;47480;46330;42039;0;0;0;0;0;0;56;1;3;1;70000
9017;0;0;1800;0;1800;1400;1700;24087;22661;23172;21736;20993;19921;2;2;0;0;0;2;31;2;2;2;60000
9018;0;706;1401;671;650;1495;0;17162;16117;15787;15632;14627;15100;0;0;0;0;2;2;51;1;2;2;180000
9019;0;934;0;700;5220;1367;5821;-4;697;5209;1358;5792;1041;-1;-1;-1;-1;-1;-1;31;2;1;2;360000
9020;1;6000;7500;0;7000;6000;8000;180145;175581;178528;175905;174258;170487;2;2;2;2;2;2;34;1;1;1;200000
9021;0;1600;1600;2200;1610;2000;2000;42210;41953;40559;39914;38862;37772;0;0;0;0;0;0;42;1;2;2;170000
9022;0;6674;1373;660;2326;1630;5914;1373;660;2326;1630;5910;4667;-2;-2;-2;-2;-2;-2;51;1;1;2;170000
9023;0;0;0;0;785;0;724;0;0;785;0;724;0;-2;-1;-1;-1;-1;1;51;1;3;2;60000
9024;1;0;1000;1000;30000;2000;0;30000;29933;29553;58384;28469;29956;0;2;-1;0;2;1;27;2;2;1;30000
9025;0;1633;1729;6398;1459;2211;1657;44213;45180;39465;39577;38023;37625;0;0;0;0;0;0;37;1;1;2;140000
9026;0;354;772;773;752;1551;1595;16213;18414;18040;17839;16883;15848;0;0;0;0;0;0;25;2;1;1;20000
9027;0;831;416;1190;7;1009;1111;416;1186;2946;6653;8842;14088;-1;-1;0;0;0;0;27;2;1;2;20000
9028;0;7888;11820;70137;5397;5487;12712;11819;70137;5397;5480;12709;13273;-1;-1;-1;-1;-1;-1;39;2;1;1;520000
9029;0;3000;2829;2558;0;1900;1013;2829;2558;150;1900;9287;10348;-1;-1;2;-1;0;0;22;2;2;2;30000
9030;0;1500;2000;0;2500;1809;0;29699;29826;30351;64182;64454;71017;0;2;0;0;2;1;24;2;1;2;70000
9031;0;6000;2000;1818;2009;3009;3768;51239;50072;63972;68966;77528;76752;0;0;0;0;0;0;54;1;3;2;80000
9032;1;1250;0;0;0;4000;0;21521;22173;23114;23766;20411;21031;3;4;5;2;3;1;36;1;3;1;50000
9033;0;0;0;0;0;0;1275;0;0;0;0;5275;26359;-2;-2;-2;0;0;0;25;2;1;2;170000
9034;0;2800;2900;2800;5100;3400;1900;75133;73602;72267;68939;67257;67018;2;2;2;2;2;2;24;2;2;2;160000
9035;0;0;326;2500;1457;0;1893;-2629;-129;1457;1861;6922;7102;-2;-1;-1;2;2;1;30;2;2;2;360000
9036;0;20500;0;0;1000;1000;0;-796;-796;4392;3392;2615;2804;-2;0;0;0;2;-1;25;2;2;2;420000
9037;0;913;900;1015;1294;1370;1377;24649;24289;24179;23455;28296;28185;0;0;0;0;0;0;45;2;3;1;30000
9038;0;1500;1445;1439;1388;1632;1700;40424;39638;38823;38067;37357;36544;0;0;0;0;2;1;36;1;2;1;60000
9039;0;4000;4000;5000;5000;10000;5000;85168;82951;79825;76660;146230;135320;0;0;0;0;0;0;31;1;2;2;160000
9040;0;0;14832;27938;1883;28144;4944;14832;27938;1883;28144;4944;10309;-1;-2;-2;-2;-2;-2;44;1;1;2;170000
9041;1;0;0;0;397;1200;0;0;0;19845;20148;20212;20838;-2;0;0;0;2;1;52;1;3;1;20000
9042;0;37015;2436;2661;1513;1222;1335;2436;2661;1513;1222;1335;1092;-2;-2;-2;-2;-2;-2;45;1;1;2;290000
9043;0;15055;414;11523;500;0;3283;412;11466;498;-2;3267;3375;-2;-2;-2;-2;-2;-2;52;2;2;2;340000
9044;1;0;3110;0;4400;0;0;3110;880;1760;-2640;-880;0;-1;0;-1;-2;-2;1;31;2;1;1;60000
9045;0;43710;16576;6342;7017;384986;24201;16576;315125;349790;384973;24201;51465;-1;0;0;-1;-1;-1;36;1;1;2;500000
9046;0;2000;2000;2000;2000;3000;6840;37745;36352;34914;33477;45000;66108;0;0;0;0;0;0;54;2;3;2;230000
9047;0;1000;2000;1200;1000;1300;1600;4770;18541;18107;17769;27166;28191;0;0;0;0;0;0;53;1;5;2;30000
9048;0;0;1000;0;300;0;3650;1239;338;587;1346;1825;0;2;2;2;2;-1;1;25;2;1;1;20000
9049;0;0;0;0;0;0;0;0;0;0;0;0;854;-2;-2;-2;-2;-1;-1;30;2;2;2;140000
9050;0;264;1018;1013;1007;1174;1700;17544;21293;22828;26639;29122;39291;0;0;0;0;0;0;31;1;2;1;500000
9051;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;1;39;1;1;2;120000
9052;1;1750;2000;2000;1600;2100;2294;47126;45890;44590;47413;55670;63745;0;0;0;0;0;0;25;2;2;2;70000
9053;0;19226;10252;48313;1074;570;41275;10252;48313;1068;570;41270;25040;-1;-1;-1;-1;-1;-1;50;1;2;2;280000
9054;0;390;390;390;390;390;0;390;390;390;390;0;780;-1;-1;-1;-1;-1;-1;53;1;2;1;130000
9055;1;2500;2500;2500;3900;3100;2700;55732;70252;69043;66932;69872;68971;0;2;0;0;0;0;30;2;1;1;70000
9056;0;46291;23818;9200;10734;17025;11013;23818;9200;10734;16971;11007;14087;-1;-1;-1;-1;-1;-1;42;1;2;2;340000
9057;0;0;1572;420;711;1002;1074;1572;420;711;1002;1074;1832;-1;-1;-1;-1;-1;-1;28;2;1;1;210000
9058;0;0;0;0;0;0;2856;0;0;0;0;2856;3072;-2;-2;-2;-1;-1;-1;57;2;2;2;80000
9059;0;2054;1996;2766;316;316;71316;1996;2766;316;316;71316;316;-1;-1;-1;-1;-1;-1;43;2;2;2;120000
9060;0;4400;4000;4000;4000;4000;4600;99328;101188;100999;101879;100462;102697;0;0;0;0;0;0;28;2;1;2;100000
9061;0;9666;4000;5390;298;1200;3880;-5910;9487;14877;16252;15432;14720;0;0;0;0;0;0;22;2;1;1;20000
9062;0;6400;6900;7001;7200;10000;0;183779;190050;196229;224414;228368;243517;0;0;0;0;2;2;46;1;1;2;220000
9063;1;2000;2000;2000;2000;4000;0;49700;48651;47562;46626;43357;44347;2;2;2;2;2;2;34;2;1;2;70000
9064;0;1000;1000;1000;2000;2500;2600;10769;9968;74319;77264;75132;73404;0;0;0;0;0;0;26;1;2;2;20000
9065;0;2500;4800;2500;2500;2055;2700;63275;59643;58237;56677;56151;54933;0;0;0;0;0;0;32;2;2;2;100000
9066;0;1728;1901;1892;2647;1800;1878;54366;53308;53647;51780;50858;49782;0;0;0;0;0;0;24;2;2;2;110000
9067;0;5124;5415;5471;0;0;3193;5415;5471;0;2336;4714;3682;-1;-1;2;2;2;2;27;2;3;2;80000
9068;0;0;0;2844;3190;409;686;0;2844;3190;405;686;0;-1;-1;-1;-1;-1;1;29;2;1;2;30000
9069;0;18572;10745;2000;1000;24135;1260;10745;22805;24745;24135;1250;27816;-1;0;0;-1;-1;0;34;1;2;2;30000
9070;1;922;1100;1100;1002;1628;2960;29213;28619;27971;59001;59186;57753;0;0;0;0;0;0;27;2;1;1;60000
9071;0;2000;0;3900;2000;2100;2500;48390;50856;47864;46920;45897;44421;2;0;0;0;0;0;27;2;1;2;50000
9072;0;10036;10007;10003;10017;10007;10020;188876;182771;189500;225258;223345;222134;0;0;0;0;0;0;53;1;2;2;260000
9073;0;4448;0;5663;10100;7031;10000;139130;149472;154127;161342;196051;201500;2;2;0;0;0;0;29;2;1;2;500000
9074;0;0;1729;446;0;1166;0;1729;806;790;1166;179;549;-1;0;0;-1;2;-1;35;2;1;2;110000
9075;0;1300;0;1300;2700;0;3600;30404;31771;31103;29192;29970;27126;2;2;2;2;2;2;33;1;3;2;30000
9076;1;0;0;0;0;0;5921;0;0;0;0;5921;8260;-2;-2;-2;-1;-1;-1;31;2;1;2;180000
9077;1;0;0;0;0;0;3209;0;0;0;0;3209;0;-2;-2;-2;-1;-1;1;35;1;1;2;170000
9078;1;168492;5000;21565;500;0;18873;4818;21565;150;-150;18873;800;-1;-1;-1;-1;-1;-1;34;1;1;2;320000
9079;1;0;0;0;0;0;1400;0;0;0;0;10400;9269;-2;-2;-2;0;0;0;53;1;2;2;10000
9080;0;0;0;0;0;10000;0;53625;55033;55815;56623;47426;48481;6;7;8;4;5;1;26;2;2;1;50000
9081;1;500;500;500;0;0;0;500;500;0;0;0;0;-1;-1;-2;-2;-2;1;32;2;1;2;170000
9082;0;5000;0;9000;4000;6000;6000;104433;106300;99081;118405;116082;120290;2;0;0;0;0;0;51;1;1;2;120000
9083;0;0;0;680;797;1500;0;0;14400;14930;27149;29279;32724;0;0;0;0;2;1;47;1;3;2;30000
9084;0;5000;60000;3000;5000;5000;6227;115158;60737;58773;96395;136159;157186;0;0;0;0;0;0;29;2;2;1;160000
9085;1;2000;1700;2000;2000;2000;2000;50047;49630;48542;47617;46694;45722;2;2;2;2;2;2;27;2;1;2;50000
9086;0;0;0;0;780;0;390;0;0;780;0;390;4180;-2;-1;-1;-1;-1;0;44;1;2;2;30000
9087;0;1700;2500;2000;2000;2306;1815;50442;48914;47838;50144;48653;47606;0;0;0;0;0;0;36;1;2;1;50000
9088;0;396;396;396;396;396;396;396;396;396;396;396;0;-1;-1;-1;-1;-1;1;45;1;2;2;240000
9089;0;0;1700;2769;3400;0;2266;0;2769;3400;0;23343;45771;-1;-1;-1;0;0;0;50;0;3;1;50000
9090;1;0;100000;0;0;0;3500;178148;79958;81162;82852;84654;83020;2;2;3;4;4;4;31;2;1;2;180000
9091;0;3201;3433;3622;3854;4721;7412;113148;126422;130352;141177;201715;215459;0;0;0;0;0;0;28;2;2;2;500000
9092;0;5265;7176;7197;6753;8163;9490;200058;196221;191997;221051;218120;223045;0;0;0;0;0;0;50;2;3;2;240000
9093;0;0;0;0;0;780;434;0;0;0;780;0;30101;-2;-2;-1;-1;0;0;23;2;2;1;50000
9094;1;0;0;0;0;0;1050;0;0;0;0;4580;6425;-2;-2;-2;0;0;2;30;1;2;2;50000
9095;0;0;0;3300;5400;5100;8200;0;68319;124409;121499;201708;197600;0;0;0;0;0;0;38;2;1;1;220000
9096;1;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;1;36;1;2;1;200000
9097;0;2980;13553;2282;43736;5008;10670;13486;2271;43509;4982;10609;4043;-1;-1;-1;-1;-1;-1;35;1;1;2;230000
9098;0;600;602;800;700;1300;1300;18046;17850;17329;17609;16596;15552;0;0;0;0;0;0;56;2;3;1;20000
9099;1;2000;2000;1600;2000;1500;3100;47185;46093;45365;44396;43914;41795;2;2;2;2;2;2;37;1;1;2;130000
9100;0;583;418;15761;18263;2939;5025;18110;40692;48194;81181;98909;95549;0;0;0;0;0;0;50;1;2;1;100000
9101;1;0;355;354;347;1600;1500;17740;17719;17365;17618;16432;15972;0;0;0;0;0;0;39;2;2;1;20000
9102;0;290;558;622;19251;1000;2144;14974;19650;19251;48776;50140;48801;0;0;-1;0;0;0;26;2;2;2;50000
9103;1;0;10000;0;5000;5000;0;90823;82183;83643;80561;76839;78663;2;2;2;2;2;2;45;1;3;1;140000
9104;0;5000;22000;25000;5000;5000;2000;27893;28283;9882;6470;24693;23730;0;0;0;0;0;0;32;2;2;1;90000
9105;0;1352;4826;2839;10000;11101;2613;4820;2833;21101;11101;2586;1358;-1;0;0;-1;-1;1;39;1;1;2;290000
9106;1;5000;4600;5000;4600;8500;8194;127419;125786;126724;171079;170946;181385;0;0;0;0;0;0;34;2;2;2;180000
9107;1;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;1;57;1;3;2;200000
9108;1;10060;0;4000;3500;3700;5100;100966;102779;100532;99562;98374;95686;2;2;2;2;2;2;32;1;1;1;110000
9109;0;5000;622;520;516;1211;1500;13747;15129;15519;19214;18361;17141;0;0;0;0;0;0;28;2;3;1;50000
9110;0;5797;12511;3501;27114;11890;34470;12511;3501;27114;11888;34470;10608;-2;-2;-2;-2;-2;-2;48;1;2;2;290000
9111;1;0;3400;3500;6300;0;4400;96579;94617;92492;88327;90418;88069;2;2;2;2;2;2;46;1;1;1;380000
9112;0;12200;12500;12000;20000;30000;15000;328781;321825;315067;300134;436425;428927;0;0;0;0;0;0;39;1;2;1;480000
9113;0;0;0;0;0;0;0;0;0;0;0;0;18830;-2;-2;-2;-2;0;0;22;2;2;2;30000
9114;0;50000;95000;20000;10000;10000;10000;230031;172328;184267;191343;201613;211463;0;0;0;0;0;0;50;1;1;1;380000
9115;0;8500;8500;8500;8500;8500;8409;230921;226176;223329;218817;216472;221587;0;0;0;0;0;0;42;1;1;2;340000
9116;0;0;2119;0;2000;23150;0;25905;24192;24727;23114;-36;17358;2;2;-1;-1;0;0;22;2;2;2;30000
9117;0;21767;4296;971;8346;22985;46722;4278;971;8335;22935;46620;15456;-1;-1;-1;-1;-1;-1;29;1;3;1;200000
9118;0;2000;1000;2000;3000;2025;1800;10800;18093;19409;27793;31871;40514;0;0;0;0;0;0;30;2;1;2;360000
9119;1;316;316;316;316;0;632;316;316;316;316;632;316;-1;-1;-1;2;-1;-1;49;1;1;1;160000
9120;0;3089;2814;5270;30000;2931;0;22814;30270;29148;409;-2522;50209;0;0;-1;-1;1;1;40;2;2;1;50000
9121;0;0;390;540;390;390;1473;390;540;390;390;1473;1473;-2;-2;-2;-2;-2;-2;32;2;2;1;200000
9122;0;2000;2000;2000;2000;2000;3000;46303;45053;43914;42627;41622;39264;0;0;0;0;0;0;30;2;2;1;60000
9123;0;0;1320;390;390;390;0;1320;390;390;390;390;780;-1;-1;-1;-1;2;-1;53;1;3;2;80000
9124;1;3000;3000;2000;2000;2000;0;54955;52834;51666;50509;49635;50721;0;0;0;0;2;2;38;1;2;2;100000
9125;1;1861;1814;21101;2840;10054;2087;1806;20247;2780;34284;15865;18807;-1;-1;-1;-2;-2;-2;37;1;1;1;330000
9126;0;2691;7617;3672;0;3981;5218;7617;3672;0;3981;5218;0;-2;-2;-2;-2;-2;-2;44;2;1;2;500000
9127;0;0;0;3000;8000;2359;2073;0;41150;63562;56810;55435;54842;0;0;0;0;0;0;32;1;2;2;180000
9128;0;1000;656;708;0;4452;3030;13408;16471;19527;24612;117292;120515;0;0;2;0;0;0;44;1;2;2;200000
9129;0;6362;6965;8091;10000;11230;14000;244543;278745;275393;315822;312224;304964;0;0;0;0;0;0;39;1;1;2;420000
9130;0;2000;2000;2000;2500;2000;10000;49327;48129;46885;45140;43872;34486;0;0;0;0;0;0;23;2;2;2;110000
9131;1;493;500;498;334;1552;1974;9684;9792;9442;29259;45641;50710;0;0;0;0;0;2;24;1;2;2;50000
9132;1;799;1000;1000;1000;1328;1312;21541;20890;20217;19545;18529;17505;0;0;0;0;0;0;46;1;3;2;130000
9133;0;5000;5000;5500;5200;8300;10000;122947;139385;136787;157088;174479;168899;0;0;0;0;0;0;36;1;2;1;250000
9134;0;0;0;3263;0;0;378;1206;2057;-678;-150;378;528;3;-1;-2;-1;-1;-1;26;2;2;2;50000
9135;0;1511;3020;3018;58312;3049;3514;59005;60867;82040;55185;76712;99523;0;0;0;0;0;0;43;1;2;1;260000
9136;0;8014;10005;7023;7046;30;234000;198736;201426;204754;243589;249258;16135;0;0;0;2;0;0;54;1;2;1;240000
